Date,Site,Transect,Distance,Spp.,Height (m),DBH (cm),Seedling?,Herbivory?,Epiphytes,Species Counts,
Jul-11,RITD GATE,1,41.8,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,20,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,19,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,18,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,17.4,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,15.9,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,5,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,4,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,3.2,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,2.5,AGMA,,,1,,,28,
7/19/11,RITD GATE,2,47.2,AGMA,,,1,,,28,
7/19/11,RITD GATE,2,4.4,AGMA,,,1,,,28,
7/19/11,RITD GATE,2,3.3,AGMA,,,1,,,28,
7/19/11,RITD GATE,2,0.7,AGMA,,,1,,,28,
Jul-11,RITD GATE,1,44.1,AGMA,,,2,,,28,
Jul-11,RITD GATE,1,3.6,AGMA,,,2,,,28,
7/19/11,RITD GATE,2,2,AGMA,,,2,,,28,
7/19/11,RITD GATE,2,1,AGMA,,,2,,,28,
Jul-11,RITD GATE,1,43.5,AGMA,,,3,,,28,
7/19/11,RITD GATE,2,2,AGMA,,,6,,,28,
7/19/11,RITD GATE,2,3,AGMA,,,7,,,28,40
Jul-11,RITD GATE,1,36.5,AGMA,0.5,,,,,28,
Jul-11,RITD GATE,1,12,AGMA,4.2,,,,,28,
Jul-11,RITD GATE,1,1.1,AGMA,0.6,,,,,28,
Jul-11,RITD GATE,1,0.6,AGMA,0.4,,,,,28,
7/19/11,RITD GATE,2,38.3,AGMA,2.7,,,,FLIN,28,
7/19/11,RITD GATE,2,42,CHOD,,,1,,,5,
7/19/11,RITD GATE,2,40.5,CHOD,,,1,,,5,
7/19/11,RITD GATE,2,40,CHOD,,,1,,,5,
7/19/11,RITD GATE,2,40.7,CHOD,0.2,,,,,5,
7/19/11,RITD GATE,2,16,CHOD,,,,,,5,
Jul-11,RITD GATE,1,42.9,dead log,,,,,,,
Jul-11,RITD GATE,1,30.1,dead log,,,,,,,
Jul-11,RITD GATE,1,11,dead log,,,,,,,
7/19/11,RITD GATE,2,35.4,dead log,,,,,,,
7/19/11,RITD GATE,2,10,dead log,,,,,,,
Jul-11,RITD GATE,1,41.8,dead stump,,,,,,,
Jul-11,RITD GATE,1,32.9,dead stump,,,,,,,
Jul-11,RITD GATE,1,18.1,dead stump,,,,,,,
Jul-11,RITD GATE,1,2.7,dead stump,,,,,,,
7/19/11,RITD GATE,2,1,dead stump,,,,,,,
Jul-11,RITD GATE,1,36,deer scat,,,,,,,
7/19/11,RITD GATE,2,11.4,deer scat,,,,,,,
Jul-11,RITD GATE,1,42.8,EURE,,,1,,,1,
7/19/11,RITD GATE,2,49.8,FIPR,8,,,,,3,
7/19/11,RITD GATE,2,48.7,FIPR,7.2,,,,,3,
7/19/11,RITD GATE,2,37.3,FIPR,,,,,,3,
Jul-11,RITD GATE,1,24,FITI,,,,,,1,
Jul-11,RITD GATE,1,37.1,FLIN,,,1,,,6,
Jul-11,RITD GATE,1,7,FLIN,,,1,,,6,
7/19/11,RITD GATE,2,43.8,FLIN,,,1,,,6,
Jul-11,RITD GATE,1,35.1,FLIN,,,,,,6,
Jul-11,RITD GATE,1,31.8,FLIN,,,,,,6,
7/19/11,RITD GATE,2,46,FLIN,,,,,,6,
Jul-11,RITD GATE,1,45.1,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,45.1,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,45.1,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,44.1,grass,,,,,,26,
Jul-11,RITD GATE,1,43,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,43,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,43,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,43,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,42,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,42,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,42,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,42,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,42,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,41.6,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,41.6,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,40.2,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,37.1,grass,,,,,,26,
Jul-11,RITD GATE,1,37.1,grass,,,,,,26,
Jul-11,RITD GATE,1,30.8,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,30.8,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,6.3,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,6.3,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,6.3,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,6.3,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,4,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,3.2,grass,0.1,,,,,26,
Jul-11,RITD GATE,1,7,GUMA,,,1,,,9,
Jul-11,RITD GATE,1,35.9,GUMA,2.5,,,,,9,
Jul-11,RITD GATE,1,10.5,GUMA,4.6,,,,,9,
Jul-11,RITD GATE,1,7.4,GUMA,0.2,,,,,9,
Jul-11,RITD GATE,1,7.3,GUMA,6,,,,,9,
7/19/11,RITD GATE,2,43.6,GUMA,3.1,,,,,9,
7/19/11,RITD GATE,2,12.2,GUMA,3.9,,,,,9,
7/19/11,RITD GATE,2,11,GUMA,2.7,,,,,9,
7/19/11,RITD GATE,2,6.8,GUMA,4.3,,,,,9,
7/19/11,RITD GATE,1,43.6,Ipomea triloba,,,1,,,4,
7/19/11,RITD GATE,1,38.3,Ipomea triloba,,,1,,,4,
7/19/11,RITD GATE,1,39.7,Ipomea triloba,,,2,,,4,
7/19/11,RITD GATE,1,39,Ipomea triloba,,,2,,,4,6
7/19/11,RITD GATE,1,41,MAOD,2.4,,,,,6,
7/19/11,RITD GATE,1,36.1,MAOD,6,,,,,6,
7/19/11,RITD GATE,1,29.4,MAOD,2.1,,,,,6,
7/19/11,RITD GATE,1,18.4,MAOD,7,,,,,6,
7/19/11,RITD GATE,2,50,MAOD,5.2,,,,,6,
7/19/11,RITD GATE,2,23.8,MAOD,3.8,,,,,6,
7/19/11,RITD GATE,1,1,MOCI,,,2,,,9,
7/19/11,RITD GATE,2,13,MOCI,,,2,YES,,9,
7/19/11,RITD GATE,2,12.9,MOCI,,,3,,,9,
7/19/11,RITD GATE,2,15.2,MOCI,,,4,,,9,
7/19/11,RITD GATE,2,13.2,MOCI,,,5,,,9,
7/19/11,RITD GATE,2,13.1,MOCI,,,8,,,9,24
7/19/11,RITD GATE,1,40,MOCI,4.1,,,,,9,
7/19/11,RITD GATE,1,39.7,MOCI,4,,,,,9,
7/19/11,RITD GATE,1,17,MOCI,7,,,,,9,
7/19/11,RITD GATE,1,37.8,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,30.1,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,29.4,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,13.4,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,5.9,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,4.5,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,4.3,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,3.2,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,1.5,NEOP,,,1,,,42,
7/19/11,RITD GATE,2,27.5,NEOP,,,1,,,42,
7/19/11,RITD GATE,2,18.9,NEOP,,,1,,,42,
7/19/11,RITD GATE,2,17.7,NEOP,,,1,,,42,
7/19/11,RITD GATE,2,15.1,NEOP,,,1,,,42,
7/19/11,RITD GATE,2,6.5,NEOP,,,1,,,42,
7/19/11,RITD GATE,1,1.8,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,20.8,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,17.1,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,13.8,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,3.8,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,2.9,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,2.5,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,2,NEOP,,,2,,,42,
7/19/11,RITD GATE,2,1,NEOP,,,2,,,42,
7/19/11,RITD GATE,1,0.6,NEOP,,,3,,,42,
7/19/11,RITD GATE,2,2,NEOP,,,3,,,42,
7/19/11,RITD GATE,2,1,NEOP,,,4,,,42,
7/19/11,RITD GATE,2,0,NEOP,,,5,,,42,47
7/19/11,RITD GATE,1,2.3,NEOP,10,,,,"Pyrrosia, Polypodium scolopendria",42,
7/19/11,RITD GATE,1,27.3,NEOP,0.7,,,,,42,
7/19/11,RITD GATE,1,26.8,NEOP,,,,,,42,
7/19/11,RITD GATE,1,25.4,NEOP,0.7,,,,,42,
7/19/11,RITD GATE,1,5.2,NEOP,1.3,,,,,42,
7/19/11,RITD GATE,1,4,NEOP,4.9,,,,,42,
7/19/11,RITD GATE,1,0.8,NEOP,10,,,,,42,
7/19/11,RITD GATE,2,20.1,NEOP,0.9,,,,,42,
7/19/11,RITD GATE,2,17.6,NEOP,4.1,,,,,42,
7/19/11,RITD GATE,2,13.6,NEOP,8,,,,,42,
7/19/11,RITD GATE,2,12.9,NEOP,0.2,,,,,42,
7/19/11,RITD GATE,2,9.6,NEOP,7.2,,,,,42,
7/19/11,RITD GATE,2,7.4,NEOP,,,,,,42,
7/19/11,RITD GATE,2,5.4,NEOP,5.1,,,,,42,
7/19/11,RITD GATE,2,4.8,NEOP,0.2,,,,,42,
7/19/11,RITD GATE,1,40.5,PAFO,,,2,,,1,
7/19/11,RITD GATE,2,41.9,PASU,,,1,,,12,
7/19/11,RITD GATE,2,41.3,PASU,,,1,,,12,
7/19/11,RITD GATE,2,43.9,PASU,,,2,,,12,
7/19/11,RITD GATE,2,43.3,PASU,,,2,,,12,
7/19/11,RITD GATE,2,40.5,PASU,,,2,,,12,
7/19/11,RITD GATE,2,40,PASU,,,2,,,12,
7/19/11,RITD GATE,2,39,PASU,,,2,,,12,
7/19/11,RITD GATE,2,37.6,PASU,,,2,,,12,
7/19/11,RITD GATE,2,36.8,PASU,,,2,,,12,
7/19/11,RITD GATE,2,35,PASU,,,3,,,12,
7/19/11,RITD GATE,2,33,PASU,,,6,,,12,
7/19/11,RITD GATE,2,34,PASU,,,7,,,12,32
7/19/11,RITD GATE,1,1,pig scat,,,,,,,
7/19/11,RITD GATE,2,15.2,pig scat,,,,,,,
7/19/11,RITD GATE,2,45.1,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,41.3,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,39,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,10,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,10,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,10,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,7.6,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,7.6,Polypodium scolopendria?,0.05,,,,,8,
7/19/11,RITD GATE,2,42.2,PSMA,,,2,,,9,
7/19/11,RITD GATE,2,40.5,PSMA,,,3,,,9,
7/19/11,RITD GATE,2,40,PSMA,,,3,,,9,
7/19/11,RITD GATE,2,41.8,PSMA,,,4,,,9,
7/19/11,RITD GATE,2,36.8,PSMA,,,5,,,9,
7/19/11,RITD GATE,2,43.5,PSMA?,,,1,,,9,
7/19/11,RITD GATE,2,39,PSMA?,,,1,,,9,
7/19/11,RITD GATE,2,43.2,PSMA?,,,2,,,9,
7/19/11,RITD GATE,2,37.7,PSMA?,,,5,,,9,26
7/19/11,RITD GATE,2,39.5,Pteris tripartata,0.3,,,,,2,
7/19/11,RITD GATE,2,37.4,Pteris tripartata,0.4,,,,,2,
7/19/11,RITD GATE,2,28.6,rooting,,,,,,,
7/19/11,RITD GATE,2,25.4,rooting,,,,,,,
7/19/11,RITD GATE,2,46,smells like a zoo,,,,,,,
7/19/11,RITD GATE,2,40.3,tracks,,,,,,,
7/19/11,RITD GATE,2,35.4,tracks,,,,,,,
7/19/11,RITD GATE,2,28.6,tracks,,,,,,,
7/19/11,RITD GATE,2,25.4,tracks,,,,,,,
7/19/11,RITD GATE,2,20.1,tracks,,,,,,,
7/19/11,RITD GATE,2,16,tracks,,,,,,,
7/19/11,RITD GATE,2,48.7,trail,,,,,,,
7/19/11,RITD GATE,2,43.2,trail,,,,,,,
7/19/11,RITD GATE,2,7.6,trail,,,,,,,
7/19/11,RITD GATE,2,11.5,Trisiropsis,12,,,,Pyrrosia,1,
7/19/11,RITD GATE,1,47.5,TRTR,2.9,,,,,5,
7/19/11,RITD GATE,1,40.6,TRTR,3,,,,,5,
7/19/11,RITD GATE,1,39.8,TRTR,4,,,,,5,
7/19/11,RITD GATE,1,16.7,TRTR,3.8,,,,,5,
7/19/11,RITD GATE,2,34.7,TRTR,1.5,,,,,5,
Jul-11,RITD GRID,1,48.3,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,48.1,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,47.8,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,47.6,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,39.9,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,21.9,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,18.7,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,14.6,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,14.2,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,12.8,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,12.7,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,12.1,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,8.9,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,7.2,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,5.5,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,4.2,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,43.3,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,24.8,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,24.2,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,23.5,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,21.9,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,17.2,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,6.2,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,6,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,5.8,AGMA,,,1,,,74,
Jul-11,RITD GRID,2,2.9,AGMA,,,1,,,74,
Jul-11,RITD GRID,1,19,AGMA,,,2,,,74,
Jul-11,RITD GRID,1,13.9,AGMA,,,2,,,74,
Jul-11,RITD GRID,1,5.7,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,43.2,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,42.8,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,21.3,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,19.1,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,16.8,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,12.6,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,11,AGMA,,,2,,,74,
Jul-11,RITD GRID,2,9,AGMA,,,2,,,74,
Jul-11,RITD GRID,1,50,AGMA,,,3,,,74,
Jul-11,RITD GRID,1,13.4,AGMA,,,3,,,74,
Jul-11,RITD GRID,2,23.1,AGMA,,,3,,,74,
Jul-11,RITD GRID,2,22.1,AGMA,,,3,,,74,
Jul-11,RITD GRID,2,10,AGMA,,,3,,,74,
Jul-11,RITD GRID,1,21.3,AGMA,,,4,,,74,
Jul-11,RITD GRID,1,7,AGMA,,,4,,,74,
Jul-11,RITD GRID,1,6,AGMA,,,4,,,74,
Jul-11,RITD GRID,1,15.2,AGMA,,,5,,,74,
Jul-11,RITD GRID,2,21,AGMA,,,7,,,74,
Jul-11,RITD GRID,2,20,AGMA,,,7,,,74,
Jul-11,RITD GRID,2,8,AGMA,,,7,,,74,
Jul-11,RITD GRID,2,7,AGMA,,,7,,,74,
Jul-11,RITD GRID,2,9,AGMA,,,9,,,74,
Jul-11,RITD GRID,2,8,AGMA,,,9,,,74,
Jul-11,RITD GRID,2,18,AGMA,,,10,,,74,
Jul-11,RITD GRID,2,19,AGMA,,,11,,,74,147
Jul-11,RITD GRID,1,49.9,AGMA,0.2,,,,,74,
Jul-11,RITD GRID,1,49.8,AGMA,0.4,,,,,74,
Jul-11,RITD GRID,1,49.4,AGMA,0.3,,,,,74,
Jul-11,RITD GRID,1,38.2,AGMA,2.8,"12, 20",,,,74,
Jul-11,RITD GRID,1,30.9,AGMA,0.9,,,,,74,
Jul-11,RITD GRID,1,19.7,AGMA,0.8,,,,,74,
Jul-11,RITD GRID,1,9.1,AGMA,2.3,18,,,,74,
Jul-11,RITD GRID,1,6,AGMA,8,200,,,,74,
Jul-11,RITD GRID,1,5.1,AGMA,12,230,,,,74,
Jul-11,RITD GRID,2,43.1,AGMA,1.2,,,,,74,
Jul-11,RITD GRID,2,38.3,AGMA,7,55,,,,74,
Jul-11,RITD GRID,2,36.3,AGMA,1.3,,,,,74,
Jul-11,RITD GRID,2,36.2,AGMA,4,25,,,,74,
Jul-11,RITD GRID,2,33.7,AGMA,6,38,,,,74,
Jul-11,RITD GRID,2,32.5,AGMA,1.8,7,,,,74,
Jul-11,RITD GRID,2,32.3,AGMA,0.3,,,,,74,
Jul-11,RITD GRID,2,20.4,AGMA,11,,,,,74,
Jul-11,RITD GRID,2,16.3,AGMA,0.3,,,,,74,
Jul-11,RITD GRID,2,14.3,AGMA,0.4,,,,,74,
Jul-11,RITD GRID,2,10.1,AGMA,5.8,,,,,74,
Jul-11,RITD GRID,1,44.4,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,44.1,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,44,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,44,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,42.9,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,41,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,41,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,41,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,39.8,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,38,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,38,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,38,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,37,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,37,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,37,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,36.6,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,36.6,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,34.2,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,34,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,28.1,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,22.1,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,1,16,ASNI,0.1,,,,,23,
Jul-11,RITD GRID,2,4,ASNI,,,,,,23,
Jul-11,RITD GRID,1,39.5,CHOD,,,1,,,3,
Jul-11,RITD GRID,2,25.7,CHOD,1,,,,,3,
Jul-11,RITD GRID,2,24.2,CHOD,0.3,,,,,3,
Jul-11,RITD GRID,1,21.1,CYMI,3.8,220,,,,2,
Jul-11,RITD GRID,1,1.3,CYMI,3.4,300,,,,2,
Jul-11,RITD GRID,1,43.9,dead branch,,,,,,,
Jul-11,RITD GRID,1,27.9,dead branch,,,,,,,
Jul-11,RITD GRID,2,41.6,dead branch,,,,,,,
Jul-11,RITD GRID,2,17.2,dead branch,,,,,,,
Jul-11,RITD GRID,2,19.3,dead branches,,,,,,,
Jul-11,RITD GRID,2,24,dead CYMI log,,,,,,,
Jul-11,RITD GRID,1,18,dead log,,,,,,,
Jul-11,RITD GRID,1,2.4,dead log,,,,,,,
Jul-11,RITD GRID,2,2.4,dead log,,,,,,,
Jul-11,RITD GRID,1,42.5,dead NEOP,,,,,,,
Jul-11,RITD GRID,1,36.4,dead NEOP,,,,,,,
Jul-11,RITD GRID,1,14.2,dead NEOP,,,,,,,
Jul-11,RITD GRID,2,39.1,dead NEOP,,,,,,,
Jul-11,RITD GRID,2,38.3,dead NEOP,,,,,,,
Jul-11,RITD GRID,2,37.1,dead NEOP,,,,,,,
Jul-11,RITD GRID,2,35.8,dead NEOP,,,,,,,
Jul-11,RITD GRID,2,25.5,dead NEOP,,,,,,,
Jul-11,RITD GRID,1,34.8,dead NEOP ,,,,,,,
Jul-11,RITD GRID,1,10,dead NEOP log,,,,,,,
Jul-11,RITD GRID,1,15.6,dead NEOP stump,,,,,,,
Jul-11,RITD GRID,1,0.5,dead NEOP stump,,,,,,,
Jul-11,RITD GRID,1,34.2,dead Pteris tripartata,,,,looks ripped up,,,
Jul-11,RITD GRID,1,30.1,dead stump,,,,,,,
Jul-11,RITD GRID,1,4.5,dead stump INBI?,,,,,,,
Jul-11,RITD GRID,1,1.2,deep rooting,,,,,,,
Jul-11,RITD GRID,1,47,deer scat,,,,,,,
Jul-11,RITD GRID,1,36.3,deer scat,,,,,,,
Jul-11,RITD GRID,1,34.6,deer scat,,,,,,,
Jul-11,RITD GRID,1,21.5,deer scat,,,,,,,
Jul-11,RITD GRID,1,14.6,deer scat,,,,,,,
Jul-11,RITD GRID,1,13.8,deer scat,,,,,,,
Jul-11,RITD GRID,1,6,deer scat,,,,,,,
Jul-11,RITD GRID,2,36.9,deer scat,,,,,,,
Jul-11,RITD GRID,2,36.6,deer scat,,,,,,,
Jul-11,RITD GRID,2,32.2,deer scat,,,,,,,
Jul-11,RITD GRID,2,31.9,deer scat,,,,,,,
Jul-11,RITD GRID,2,18.5,deer scat,,,,,,,
Jul-11,RITD GRID,2,16.7,EURE,,,1,,,4,
Jul-11,RITD GRID,2,1.7,EURE,,,1,,,4,
Jul-11,RITD GRID,2,1.3,EURE,,,9,,,4,11
Jul-11,RITD GRID,1,11.4,EURE,6.5,42,,,,4,
Jul-11,RITD GRID,1,5,FLIN,,,1,,,4,
Jul-11,RITD GRID,2,9.1,FLIN,,,1,,,4,
Jul-11,RITD GRID,2,21.7,FLIN,,,2,YES,,4,4
Jul-11,RITD GRID,1,46.3,FLIN ,,,,yes,,4,
Jul-11,RITD GRID,1,49.3,grass,,,,,,23,
Jul-11,RITD GRID,1,49.3,grass,,,,,,23,
Jul-11,RITD GRID,1,48.9,grass,0.1,,,,,23,
Jul-11,RITD GRID,1,47.2,grass,,,,,,23,
Jul-11,RITD GRID,1,23.9,grass,,,,,,23,
Jul-11,RITD GRID,1,6.7,grass,0.1,,,,,23,
Jul-11,RITD GRID,1,6.7,grass,0.1,,,,,23,
Jul-11,RITD GRID,1,3.9,grass,0.1,,,,,23,
Jul-11,RITD GRID,1,0.4,grass,0.1,,,,,23,
Jul-11,RITD GRID,2,12.3,grass,,,,,,23,
Jul-11,RITD GRID,2,9.8,grass,0.1,,,,,23,
Jul-11,RITD GRID,2,9,grass,0.1,,,,,23,
Jul-11,RITD GRID,2,7.9,grass,0.1,,,,,23,
Jul-11,RITD GRID,2,8,grass,,,,,,23,
Jul-11,RITD GRID,2,8,grass,,,,,,23,
Jul-11,RITD GRID,2,7,grass,,,,,,23,
Jul-11,RITD GRID,2,7,grass,,,,,,23,
Jul-11,RITD GRID,2,7,grass,,,,,,23,
Jul-11,RITD GRID,2,6.6,grass,,,,,,23,
Jul-11,RITD GRID,2,6.3,grass,,,,,,23,
Jul-11,RITD GRID,2,6.3,grass,,,,,,23,
Jul-11,RITD GRID,2,6.3,grass,,,,,,23,
Jul-11,RITD GRID,2,6.3,grass,,,,,,23,
Jul-11,RITD GRID,1,29.2,GUMA,,,1,,,70,
Jul-11,RITD GRID,1,27.3,GUMA,,,1,,,70,
Jul-11,RITD GRID,1,8.2,GUMA,,,1,,,70,
Jul-11,RITD GRID,1,27.9,GUMA,,,2,,,70,
Jul-11,RITD GRID,1,27.5,GUMA,,,2,,,70,7
Jul-11,RITD GRID,1,42.2,GUMA,0.3,,,,,70,
Jul-11,RITD GRID,1,37.5,GUMA,1.2,,,,,70,
Jul-11,RITD GRID,1,36.7,GUMA,2.8,15,,,,70,
Jul-11,RITD GRID,1,35.5,GUMA,0.3,,,,,70,
Jul-11,RITD GRID,1,33.8,GUMA,2.1,"12, 12",,,,70,
Jul-11,RITD GRID,1,31.4,GUMA,2.6,18,,,,70,
Jul-11,RITD GRID,1,30.1,GUMA,1.9,9,,,,70,
Jul-11,RITD GRID,1,29,GUMA,0.2,,,,,70,
Jul-11,RITD GRID,1,27.9,GUMA,0.2,,,,,70,
Jul-11,RITD GRID,1,27.7,GUMA,1.8,15,,,,70,
Jul-11,RITD GRID,1,27.1,GUMA,0.2,,,,,70,
Jul-11,RITD GRID,1,26.7,GUMA,0.3,,,,,70,
Jul-11,RITD GRID,1,24.6,GUMA,0.5,,,,,70,
Jul-11,RITD GRID,1,20.6,GUMA,1.5,5,,,,70,
Jul-11,RITD GRID,1,19.5,GUMA,1.8,8,,,,70,
Jul-11,RITD GRID,1,18,GUMA,1.4,"5, 6",,,,70,
Jul-11,RITD GRID,1,17.8,GUMA,1.9,"4, 3",,,,70,
Jul-11,RITD GRID,1,17.5,GUMA,1.1,,,,,70,
Jul-11,RITD GRID,1,16.3,GUMA,1.6,4,,,,70,
Jul-11,RITD GRID,1,16,GUMA,0.5,,,,,70,
Jul-11,RITD GRID,1,14.5,GUMA,0.5,,,,,70,
Jul-11,RITD GRID,1,10.8,GUMA,1.1,,,,,70,
Jul-11,RITD GRID,1,9.4,GUMA,0.3,,,,,70,
Jul-11,RITD GRID,1,8.6,GUMA,0.2,,,,,70,
Jul-11,RITD GRID,1,7.9,GUMA,0.2,,,,,70,
Jul-11,RITD GRID,1,7.2,GUMA,0.2,,,,,70,
Jul-11,RITD GRID,1,3.1,GUMA,0.5,,,,,70,
Jul-11,RITD GRID,1,2.7,GUMA,0.5,,,,,70,
Jul-11,RITD GRID,1,2.4,GUMA,0.4,,,,,70,
Jul-11,RITD GRID,2,48.2,GUMA,1.7,9,,,,70,
Jul-11,RITD GRID,2,47.8,GUMA,0.6,,,,,70,
Jul-11,RITD GRID,2,47.4,GUMA,0.9,,,,,70,
Jul-11,RITD GRID,2,36.2,GUMA,1.5,7,,,,70,
Jul-11,RITD GRID,2,35.6,GUMA,2.2,9,,,,70,
Jul-11,RITD GRID,2,34.8,GUMA,0.8,,,,,70,
Jul-11,RITD GRID,2,34.5,GUMA,1.8,11,,,,70,
Jul-11,RITD GRID,2,33.3,GUMA,2.4,11,,,,70,
Jul-11,RITD GRID,2,32.2,GUMA,0.6,,,,,70,
Jul-11,RITD GRID,2,32.1,GUMA,2.6,9,,,,70,
Jul-11,RITD GRID,2,31.3,GUMA,2.2,10,,,,70,
Jul-11,RITD GRID,2,31.1,GUMA,1.1,,,,,70,
Jul-11,RITD GRID,2,31,GUMA,3.2,29,,,,70,
Jul-11,RITD GRID,2,30,GUMA,3.1,25,,,,70,
Jul-11,RITD GRID,2,29.1,GUMA,0.8,,,,,70,
