"Date","site","Transect","Distance","plant_spp","height","DBH..cm.","seedlings","Herbivory.","Epiphytes","Species.Counts"
"9/29/2011","hmu",2,"9.2","Ipomea triloba","","",1,"","",4
"9/29/2011","hmu",1,"8.3","Ipomea triloba","","",3,"","",4
"7/19/2011","ritd gate",1,"43.6","Ipomea triloba","","",1,"","",4
"7/19/2011","ritd gate",1,"38.3","Ipomea triloba","","",1,"","",4
"7/19/2011","ritd gate",1,"39.7","Ipomea triloba","","",2,"","",4
"7/19/2011","ritd gate",1,"39","Ipomea triloba","","",2,"","",4
"10/5/2011","aafb golf",2,"32.1","Jasminum","","",1,"","",1
"8/24/2011","anao n",2,"11.3","Jasminum","","",1,"","",5
"8/24/2011","anao n",2,"6.6","Jasminum","","",1,"","",5
"8/24/2011","anao n",2,"5.8","Jasminum","","",1,"","",5
"8/24/2011","anao n",2,"2.3","Jasminum","","",1,"","",5
"8/24/2011","anao n",2,"4.5","Jasminum","","",2,"","",5
"7/26/2011","gw",1,"47.8","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"47.8","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"47.1","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"46.5","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"45.4","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"41.1","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"38.3","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"35.2","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"34.5","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"34.1","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"32.7","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"19.1","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"15","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"11.6","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"8.3","Jasminum","","",1,"","",52
"8/2/2011","gw",2,"46.1","Jasminum","","",1,"","",52
"8/2/2011","gw",2,"45.6","Jasminum","","",1,"","",52
"8/2/2011","gw",2,"36","Jasminum","","",1,"","",52
"8/2/2011","gw",2,"12.7","Jasminum","","",1,"","",52
"8/2/2011","gw",2,"3.6","Jasminum","","",1,"","",52
"8/2/2011","gw",2,"1.1","Jasminum","","",1,"","",52
"7/26/2011","gw",1,"26.6","Jasminum","","",3,"","",52
"7/26/2011","gw",1,"38.3","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"36.2","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"50","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"49.3","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"48.9","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"48.5","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"45.9","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"45","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"44","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"36.3","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"33.1","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"30","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"29.2","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"28.5","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"28","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"27.4","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"24.7","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"20.8","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"18.8","Jasminum","","",NA,"","",52
"7/26/2011","gw",1,"9.4","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"46.1","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"39.6","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"38.2","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"35.5","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"34.3","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"17.5","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"9.2","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"8.2","Jasminum","","",NA,"","",52
"8/2/2011","gw",2,"6.7","Jasminum","","",NA,"","",52
"9/29/2011","hmu",1,"26.1","Jasminum","","",1,"","",8
"9/29/2011","hmu",1,"18.3","Jasminum","","",1,"","",8
"9/29/2011","hmu",1,"16.9","Jasminum","","",1,"","",8
"9/29/2011","hmu",2,"26.4","Jasminum","","",1,"","",8
"9/29/2011","hmu",2,"23.6","Jasminum","","",1,"","",8
"9/29/2011","hmu",2,"23.3","Jasminum","","",1,"","",8
"9/29/2011","hmu",2,"22.4","Jasminum","","",1,"","",8
"9/29/2011","hmu",2,"1.9","Jasminum","","",1,"","",8
"11-Jul","racetrack",1,"11","Jasminum","","",1,"","",14
"11-Jul","racetrack",2,"41","Jasminum","","",1,"","",14
"11-Jul","racetrack",2,"25.2","Jasminum","","",1,"","",14
"11-Jul","racetrack",1,"15.9","Jasminum","","",2,"","",14
"11-Jul","racetrack",1,"11.3","Jasminum","","",2,"","",14
"11-Jul","racetrack",2,"47.8","Jasminum","","",2,"","",14
"11-Jul","racetrack",2,"43.9","Jasminum","","",2,"","",14
"11-Jul","racetrack",2,"43","Jasminum","","",2,"","",14
"11-Jul","racetrack",2,"42","Jasminum","","",2,"","",14
"11-Jul","racetrack",2,"40","Jasminum","","",2,"","",14
"11-Jul","racetrack",2,"39.8","Jasminum","","",2,"","",14
"11-Jul","racetrack",2,"41","Jasminum","","",3,"","",14
"11-Jul","racetrack",1,"40.5","Jasminum","","",NA,"","",14
"11-Jul","racetrack",2,"13.4","Jasminum","","",NA,"","",14
"7/19/2011","switchbacks",2,"46.7","Jasminum","","",NA,"","",1
"9/1/2011","tangison",1,"28.4","Jasminum","","",1,"","",9
"9/1/2011","tangison",2,"6.7","Jasminum","","",1,"","",9
"9/1/2011","tangison",1,"41.9","Jasminum","","",NA,"","",9
"9/1/2011","tangison",1,"41.6","Jasminum","","",NA,"","",9
"9/1/2011","tangison",1,"40.4","Jasminum","","",NA,"","",9
"9/1/2011","tangison",1,"30.7","Jasminum","0.3","",NA,"","",9
"9/1/2011","tangison",2,"27.6","Jasminum","","",NA,"","",9
"9/1/2011","tangison",2,"4.2","Jasminum","","",NA,"","",9
"9/1/2011","tangison",2,"3.6","Jasminum","","",NA,"","",9
"7/26/2011","gw",1,"19.3","Jasminum ","","",NA,"","",52
"10/5/2011","aafb golf",1,"15.5","Lantana","","",4,"","",1
"11/3/2011","nw field",1,"41.2","Lantana","","",1,"","",3
"11/3/2011","nw field",1,"39","Lantana","","",1,"","",3
"11/3/2011","nw field",2,"34","Lantana","","",2,"","",3
"10/5/2011","aafb golf",2,"21.5","LELE","","",1,"","",1
"8/2/2011","gw",2,"49.9","LELE","","",1,"","",39
"8/2/2011","gw",2,"49.1","LELE","","",1,"","",39
"8/2/2011","gw",2,"47.7","LELE","","",1,"","",39
"8/2/2011","gw",2,"41.1","LELE","","",1,"","",39
"8/2/2011","gw",2,"34","LELE","","",1,"","",39
"8/2/2011","gw",2,"31.7","LELE","","",1,"","",39
"8/2/2011","gw",2,"31.1","LELE","","",1,"","",39
"8/2/2011","gw",2,"29.6","LELE","","",1,"","",39
"8/2/2011","gw",2,"28.1","LELE","","",1,"","",39
"8/2/2011","gw",2,"28","LELE","","",1,"","",39
"8/2/2011","gw",2,"25","LELE","","",1,"","",39
"8/2/2011","gw",2,"23.2","LELE","","",1,"","",39
"8/2/2011","gw",2,"22.3","LELE","","",1,"","",39
"8/2/2011","gw",2,"20.6","LELE","","",1,"","",39
"8/2/2011","gw",2,"10.2","LELE","","",1,"","",39
"8/2/2011","gw",2,"3.3","LELE","","",1,"","",39
"8/2/2011","gw",2,"0.8","LELE","","",1,"","",39
"8/2/2011","gw",2,"49.6","LELE","","",2,"","",39
"8/2/2011","gw",2,"49","LELE","","",2,"","",39
"8/2/2011","gw",2,"48","LELE","","",2,"","",39
"8/2/2011","gw",2,"37","LELE","","",2,"","",39
"8/2/2011","gw",2,"36","LELE","","",2,"","",39
"8/2/2011","gw",2,"27.2","LELE","","",2,"","",39
"8/2/2011","gw",2,"18","LELE","","",2,"","",39
"8/2/2011","gw",2,"17","LELE","","",2,"","",39
"8/2/2011","gw",2,"16","LELE","","",2,"","",39
"8/2/2011","gw",2,"14","LELE","","",2,"","",39
"8/2/2011","gw",2,"14","LELE","","",2,"","",39
"8/2/2011","gw",2,"13","LELE","","",2,"","",39
"8/2/2011","gw",2,"10","LELE","","",2,"","",39
"8/2/2011","gw",2,"9","LELE","","",2,"","",39
"8/2/2011","gw",2,"1.9","LELE","","",2,"","",39
"8/2/2011","gw",2,"19","LELE","","",3,"","",39
"8/2/2011","gw",2,"15","LELE","","",3,"","",39
"8/2/2011","gw",2,"12","LELE","","",4,"","",39
"8/2/2011","gw",2,"11","LELE","","",4,"","",39
"8/2/2011","gw",2,"16.2","LELE","","",NA,"","Asplenium nidus",39
"8/2/2011","gw",2,"19.7","LELE","9.5","",NA,"","Asplenium nidus, FLIN",39
"8/2/2011","gw",2,"5.2","LELE","7","",NA,"","Asplenium nidus, FLIN",39
"9/1/2011","tangison",1,"48.8","LELE","","",1,"","",187
"9/1/2011","tangison",1,"48.6","LELE","","",1,"","",187
"9/1/2011","tangison",1,"43.8","LELE","","",1,"","",187
"9/1/2011","tangison",1,"38","LELE","","",1,"","",187
"9/1/2011","tangison",1,"16","LELE","","",1,"","",187
"9/1/2011","tangison",1,"0","LELE","","",1,"","",187
"9/1/2011","tangison",2,"37.4","LELE","","",1,"","",187
"9/1/2011","tangison",2,"35.9","LELE","","",1,"","",187
"9/1/2011","tangison",2,"34.8","LELE","","",1,"","",187
"9/1/2011","tangison",2,"33.2","LELE","","",1,"","",187
"9/1/2011","tangison",2,"32.5","LELE","","",1,"","",187
"9/1/2011","tangison",2,"24.1","LELE","","",1,"","",187
"9/1/2011","tangison",2,"22.5","LELE","","",1,"","",187
"9/1/2011","tangison",2,"19","LELE","","",1,"","",187
"9/1/2011","tangison",2,"17","LELE","","",1,"","",187
"9/1/2011","tangison",2,"16.1","LELE","","",1,"","",187
"9/1/2011","tangison",2,"10","LELE","","",1,"","",187
"9/1/2011","tangison",2,"9.9","LELE","","",1,"","",187
"9/1/2011","tangison",2,"9.1","LELE","","",1,"","",187
"9/1/2011","tangison",2,"2.4","LELE","","",1,"","",187
"9/1/2011","tangison",2,"1.8","LELE","","",1,"","",187
"9/1/2011","tangison",2,"0.4","LELE","","",1,"","",187
"9/1/2011","tangison",1,"40","LELE","","",2,"","",187
"9/1/2011","tangison",1,"39","LELE","","",2,"","",187
"9/1/2011","tangison",1,"14.4","LELE","","",2,"","",187
"9/1/2011","tangison",1,"13","LELE","","",2,"","",187
"9/1/2011","tangison",1,"12.3","LELE","","",2,"","",187
"9/1/2011","tangison",1,"12.1","LELE","","",2,"","",187
"9/1/2011","tangison",1,"10.5","LELE","","",2,"","",187
"9/1/2011","tangison",1,"9.1","LELE","","",2,"","",187
"9/1/2011","tangison",1,"7","LELE","","",2,"","",187
"9/1/2011","tangison",1,"6","LELE","","",2,"","",187
"9/1/2011","tangison",1,"4.2","LELE","","",2,"","",187
"9/1/2011","tangison",1,"1","LELE","","",2,"","",187
"9/1/2011","tangison",2,"32.8","LELE","","",2,"","",187
"9/1/2011","tangison",2,"31.8","LELE","","",2,"","",187
"9/1/2011","tangison",2,"23","LELE","","",2,"","",187
"9/1/2011","tangison",2,"21","LELE","","",2,"","",187
"9/1/2011","tangison",2,"20","LELE","","",2,"","",187
"9/1/2011","tangison",2,"19","LELE","","",2,"","",187
"9/1/2011","tangison",2,"18","LELE","","",2,"","",187
"9/1/2011","tangison",2,"18","LELE","","",2,"","",187
"9/1/2011","tangison",2,"15","LELE","","",2,"","",187
"9/1/2011","tangison",2,"14","LELE","","",2,"","",187
"9/1/2011","tangison",2,"14","LELE","","",2,"","",187
"9/1/2011","tangison",2,"13","LELE","","",2,"","",187
"9/1/2011","tangison",2,"11","LELE","","",2,"","",187
"9/1/2011","tangison",1,"40.5","LELE","","",3,"","",187
"9/1/2011","tangison",1,"14","LELE","","",3,"","",187
"9/1/2011","tangison",1,"11","LELE","","",3,"","",187
"9/1/2011","tangison",1,"10","LELE","","",3,"","",187
"9/1/2011","tangison",1,"9","LELE","","",3,"","",187
"9/1/2011","tangison",1,"6","LELE","","",3,"","",187
"9/1/2011","tangison",1,"5","LELE","","",3,"","",187
"9/1/2011","tangison",1,"3","LELE","","",3,"","",187
"9/1/2011","tangison",1,"2","LELE","","",3,"","",187
"9/1/2011","tangison",2,"37","LELE","","",3,"","",187
"9/1/2011","tangison",2,"36","LELE","","",3,"","",187
"9/1/2011","tangison",2,"24","LELE","","",3,"","",187
"9/1/2011","tangison",2,"22","LELE","","",3,"","",187
"9/1/2011","tangison",1,"40","LELE","","",4,"","",187
"9/1/2011","tangison",1,"39","LELE","","",4,"","",187
"9/1/2011","tangison",1,"8","LELE","","",4,"","",187
"9/1/2011","tangison",1,"2","LELE","","",4,"","",187
"9/1/2011","tangison",1,"1","LELE","","",4,"","",187
"9/1/2011","tangison",1,"8","LELE","","",5,"","",187
"9/1/2011","tangison",1,"12","LELE","","",6,"","",187
"9/1/2011","tangison",1,"11","LELE","","",6,"","",187
"9/1/2011","tangison",1,"7","LELE","","",6,"","",187
"9/1/2011","tangison",2,"16","LELE","","",6,"","",187
"9/1/2011","tangison",2,"15","LELE","","",6,"","",187
"9/1/2011","tangison",1,"3","LELE","","",9,"","",187
"9/1/2011","tangison",1,"4","LELE","","",10,"","",187
"9/1/2011","tangison",2,"11.4","LELE","7","",NA,"","",187
"9/1/2011","tangison",2,"11","LELE","13","",NA,"","",187
"8/24/2011","anao n",2,"35.3","MAOD","","",1,"","",15
"8/24/2011","anao n",2,"27.8","MAOD","","",1,"","",15
"8/24/2011","anao n",2,"27.6","MAOD","","",1,"","",15
"8/24/2011","anao n",1,"38.3","MAOD","9","",NA,"","ASNI",15
"8/24/2011","anao n",1,"31.7","MAOD","2.4","",NA,"","ASNI",15
"8/24/2011","anao n",1,"22","MAOD","4.2","",NA,"","COGR",15
"8/24/2011","anao n",1,"38.6","MAOD","5.5","",NA,"","",15
"8/24/2011","anao n",1,"38.6","MAOD","5","",NA,"","",15
"8/24/2011","anao n",1,"38.3","MAOD","1","",NA,"","",15
"8/24/2011","anao n",1,"36.4","MAOD","6","",NA,"","",15
"8/24/2011","anao n",2,"37","MAOD","3.5","",NA,"","FLIN",15
"8/24/2011","anao n",2,"34.9","MAOD","11","",NA,"","",15
"8/24/2011","anao n",2,"34.6","MAOD","6","",NA,"","",15
"8/24/2011","anao n",2,"33.2","MAOD","0.3","",NA,"YES","",15
"8/24/2011","anao n",2,"30.1","MAOD","1","",NA,"","",15
"8/25/2011","nblas",2,"47.5","MAOD","","",1,"","",4
"8/25/2011","nblas",2,"46.8","MAOD","","",1,"","",4
"8/25/2011","nblas",1,"34.6","MAOD","1.6","",NA,"","",4
"8/25/2011","nblas",2,"47.5","MAOD","5.5","",NA,"","",4
"7/19/2011","ritd gate",1,"41","MAOD","2.4","",NA,"","",6
"7/19/2011","ritd gate",1,"36.1","MAOD","6","",NA,"","",6
"7/19/2011","ritd gate",1,"29.4","MAOD","2.1","",NA,"","",6
"7/19/2011","ritd gate",1,"18.4","MAOD","7","",NA,"","",6
"7/19/2011","ritd gate",2,"50","MAOD","5.2","",NA,"","",6
"7/19/2011","ritd gate",2,"23.8","MAOD","3.8","",NA,"","",6
"11-Jul","ritd grid",1,"22.5","MAOD","","",1,"YES","",3
"11-Jul","ritd grid",1,"23.3","MAOD","2","14",NA,"YES","",3
"11-Jul","ritd grid",1,"22.8","MAOD","4.8","35",NA,"","",3
"9/8/2011","sblas",1,"22.6","MAOD","7.5","",NA,"","ASPO",6
"9/8/2011","sblas",1,"23.2","MAOD","6","",NA,"","",6
"9/8/2011","sblas",1,"22","MAOD","0.5","",NA,"","",6
"9/8/2011","sblas",2,"30.9","MAOD","3.7","",NA,"","ASNI",6
"9/8/2011","sblas",2,"5.9","MAOD","9","",NA,"","POSC",6
"9/8/2011","sblas",2,"8.9","MAOD","0.6","",NA,"","",6
"10/5/2011","aafb golf",1,"47.9","MATH","","",1,"","",16
"10/5/2011","aafb golf",1,"45.3","MATH","","",1,"","",16
"10/5/2011","aafb golf",1,"38.2","MATH","","",1,"","",16
"10/5/2011","aafb golf",1,"36.9","MATH","","",1,"","",16
"10/5/2011","aafb golf",1,"19.4","MATH","","",1,"","",16
"10/5/2011","aafb golf",1,"14.8","MATH","","",1,"","",16
"10/5/2011","aafb golf",1,"13.8","MATH","","",1,"","",16
"10/5/2011","aafb golf",2,"32.7","MATH","","",1,"","",16
"10/5/2011","aafb golf",1,"46.9","MATH","","",2,"","",16
"10/5/2011","aafb golf",1,"42.9","MATH","","",2,"","",16
"10/5/2011","aafb golf",1,"43.1","MATH","","",3,"","",16
"10/5/2011","aafb golf",1,"36","MATH","","",3,"","",16
"10/5/2011","aafb golf",1,"47.8","MATH","","",4,"","",16
"10/5/2011","aafb golf",1,"47","MATH","","",4,"","",16
"10/5/2011","aafb golf",1,"38.9","MATH","11","",NA,"","ASNI",16
"10/5/2011","aafb golf",2,"40","MATH","11","",NA,"","",16
"8/24/2011","anao n",2,"10.6","MATH","","",1,"","",2
"8/24/2011","anao n",2,"36.7","MATH","10","",NA,"","FLIN",2
"7/27/2011","anao s",1,"26.1","MATH","","",1,"","",3
"7/27/2011","anao s",1,"49.5","MATH","10","",NA,"","",3
"7/27/2011","anao s",1,"44.3","MATH","12","",NA,"","",3
"8/25/2011","nblas",1,"12.6","MATH","7","",NA,"","Asplenium nidus",3
"8/25/2011","nblas",2,"3.4","MATH","8.5","",NA,"","FLIN",3
"8/25/2011","nblas",2,"2.2","MATH","9","",NA,"","FLIN",3
"11-Jul","racetrack",2,"32.2","MATH","9","",NA,"","",1
"9/8/2011","sblas",1,"47.9","MATH","","",1,"","",26
"9/8/2011","sblas",1,"43.2","MATH","","",1,"","",26
"9/8/2011","sblas",1,"34.7","MATH","","",1,"","",26
"9/8/2011","sblas",1,"3.3","MATH","","",1,"","",26
"9/8/2011","sblas",1,"2.7","MATH","","",1,"","",26
"9/8/2011","sblas",1,"1.2","MATH","","",1,"","",26
"9/8/2011","sblas",2,"36.9","MATH","","",1,"","",26
"9/8/2011","sblas",2,"36.1","MATH","","",1,"","",26
"9/8/2011","sblas",2,"34.1","MATH","","",1,"","",26
"9/8/2011","sblas",2,"32.4","MATH","","",1,"","",26
"9/8/2011","sblas",2,"24.3","MATH","","",1,"","",26
"9/8/2011","sblas",2,"21.2","MATH","","",1,"","",26
"9/8/2011","sblas",1,"45.1","MATH","","",2,"","",26
"9/8/2011","sblas",1,"45","MATH","","",2,"","",26
"9/8/2011","sblas",2,"35.5","MATH","","",2,"","",26
"9/8/2011","sblas",2,"33","MATH","","",2,"","",26
"9/8/2011","sblas",1,"47.1","MATH","8.5","",NA,"","",26
"9/8/2011","sblas",2,"49.2","MATH","0.3","",NA,"","",26
"9/8/2011","sblas",2,"47.7","MATH","0.5","",NA,"","",26
"9/8/2011","sblas",2,"35.4","MATH","0.6","",NA,"","",26
"9/8/2011","sblas",2,"34.4","MATH","0.3","",NA,"","",26
"9/8/2011","sblas",2,"25.8","MATH","12","",NA,"","",26
"7/19/2011","switchbacks",2,"38.8","MATH","","",1,"","",16
"7/19/2011","switchbacks",2,"35.9","MATH","","",2,"","",16
"7/19/2011","switchbacks",2,"39","MATH","","",6,"","",16
"7/19/2011","switchbacks",2,"40","MATH","","",7,"","",16
"11-Jul","ritd grid",2,"21.7","MEMU","","",1,"","",1
"9/1/2011","tangison",2,"19.7","MEMU","12","",NA,"","FLIN, Colubrina, Jasminum",1
"11-Jul","ritd grid",1,"40.4","mild rooting","","",NA,"","",NA
"10/5/2011","aafb golf",1,"49.2","MIMI","","",1,"","",3
"10/5/2011","aafb golf",1,"49.9","MIMI","","",NA,"","",3
"10/5/2011","aafb golf",2,"3.5","MIMI","","",NA,"","",3
"8/24/2011","anao n",1,"48.9","MIMI","","",1,"","",7
"8/24/2011","anao n",1,"46.7","MIMI","","",1,"","",7
"8/24/2011","anao n",1,"49.8","MIMI","","",NA,"","",7
"8/24/2011","anao n",1,"49.5","MIMI","","",NA,"","",7
"8/24/2011","anao n",1,"48.1","MIMI","","",NA,"","",7
"8/24/2011","anao n",1,"45.1","MIMI","","",NA,"","",7
"8/24/2011","anao n",2,"23.4","MIMI","","",NA,"","",7
"9/29/2011","hmu",1,"46.1","MIMI","0.2","",NA,"","",1
"8/25/2011","nblas",2,"49.6","MIMI","","",1,"","",2
"8/25/2011","nblas",2,"49.6","MIMI","","",NA,"","",2
"9/1/2011","tangison",1,"44.4","MIMI","","",NA,"","",1
"8/25/2011","nblas",1,"45","MOCI","","",1,"","",14
"8/25/2011","nblas",2,"48.2","MOCI","","",1,"","",14
"8/25/2011","nblas",2,"29.7","MOCI","","",1,"","",14
"8/25/2011","nblas",2,"28.1","MOCI","","",1,"","",14
"8/25/2011","nblas",2,"27.1","MOCI","","",1,"","",14
"8/25/2011","nblas",2,"26.2","MOCI","","",1,"","",14
"8/25/2011","nblas",2,"32","MOCI","","",3,"","",14
"8/25/2011","nblas",2,"31","MOCI","","",3,"","",14
"8/25/2011","nblas",2,"30","MOCI","","",4,"","",14
"8/25/2011","nblas",2,"48.6","MOCI","4","",NA,"","MIMI",14
"8/25/2011","nblas",2,"29.5","MOCI","0.3","",NA,"","",14
"8/25/2011","nblas",2,"27.5","MOCI","0.5","",NA,"","",14
"8/25/2011","nblas",2,"27.7","MOCI","0.4","",NA,"","",14
"8/25/2011","nblas",2,"6.6","MOCI","4","",NA,"","",14
"11/3/2011","nw field",1,"29.7","MOCI","","",1,"","",3
"11/3/2011","nw field",2,"49.5","MOCI","","",4,"","",3
"11/3/2011","nw field",1,"31.2","MOCI","3.4","",NA,"","",3
"7/19/2011","ritd gate",1,"1","MOCI","","",2,"","",9
"7/19/2011","ritd gate",2,"13","MOCI","","",2,"YES","",9
"7/19/2011","ritd gate",2,"12.9","MOCI","","",3,"","",9
"7/19/2011","ritd gate",2,"15.2","MOCI","","",4,"","",9
"7/19/2011","ritd gate",2,"13.2","MOCI","","",5,"","",9
"7/19/2011","ritd gate",2,"13.1","MOCI","","",8,"","",9
"7/19/2011","ritd gate",1,"40","MOCI","4.1","",NA,"","",9
"7/19/2011","ritd gate",1,"39.7","MOCI","4","",NA,"","",9
"7/19/2011","ritd gate",1,"17","MOCI","7","",NA,"","",9
"11-Jul","ritd grid",1,"25","MOCI","","",1,"","",4
"11-Jul","ritd grid",1,"18.6","MOCI","","",1,"","",4
"11-Jul","ritd grid",2,"36.6","MOCI","","",1,"","",4
"11-Jul","ritd grid",2,"34.5","MOCI","","",1,"","",4
"7/19/2011","switchbacks",1,"20.3","MOCI","","",1,"","",2
"7/19/2011","switchbacks",1,"29.7","MOCI","0.2","",NA,"","",2
"9/1/2011","tangison",1,"49.4","MOCI","","",1,"","",3
"9/1/2011","tangison",1,"43.8","MOCI","","",1,"","",3
"9/1/2011","tangison",1,"39.1","MOCI","","",1,"","",3
"7/19/2011","switchbacks",2,"45","Momordica","","",1,"","",1
"9/1/2011","tangison",2,"32.2","Momordica","","",1,"","",1
"10/5/2011","aafb golf",2,"48.9","NEOP","2.2","",NA,"","",3
"10/5/2011","aafb golf",2,"48.5","NEOP","4.5","",NA,"","",3
"10/5/2011","aafb golf",2,"48.5","NEOP","2.1","",NA,"","",3
"8/24/2011","anao n",1,"16.2","NEOP","","",1,"","",46
"8/24/2011","anao n",1,"13.9","NEOP","","",1,"","",46
"8/24/2011","anao n",2,"47.3","NEOP","","",1,"","",46
"8/24/2011","anao n",2,"36","NEOP","","",1,"","",46
"8/24/2011","anao n",2,"18","NEOP","","",1,"","",46
"8/24/2011","anao n",2,"15.1","NEOP","","",1,"","",46
"8/24/2011","anao n",2,"14.9","NEOP","","",1,"","",46
"8/24/2011","anao n",2,"19.9","NEOP","","",2,"","",46
"8/24/2011","anao n",2,"14.6","NEOP","","",2,"","",46
"8/24/2011","anao n",2,"5.7","NEOP","","",2,"","",46
"8/24/2011","anao n",2,"48.2","NEOP","","",3,"","",46
"8/24/2011","anao n",2,"1","NEOP","","",4,"","",46
"8/24/2011","anao n",2,"2.5","NEOP","","",5,"","",46
"8/24/2011","anao n",2,"1.5","NEOP","","",5,"","",46
"8/24/2011","anao n",2,"5","NEOP","","",6,"","",46
"8/24/2011","anao n",2,"4","NEOP","","",6,"","",46
"8/24/2011","anao n",1,"15.9","NEOP","10","",NA,"","",46
"8/24/2011","anao n",2,"3.8","NEOP","12","",NA,"","Asplenium nidus",46
"8/24/2011","anao n",2,"46.9","NEOP","11","",NA,"","Asplenium nidus (small)",46
"8/24/2011","anao n",2,"41.8","NEOP","10","",NA,"","Asplenium nidus (small)",46
"8/24/2011","anao n",2,"19.1","NEOP","0.8","",NA,"","COGR",46
"8/24/2011","anao n",2,"14","NEOP","7.5","",NA,"","Pyrrosia",46
"8/24/2011","anao n",2,"15.3","NEOP","1.7","",NA,"","small Asplenium nidus",46
"8/24/2011","anao n",2,"47.9","NEOP","6.4","",NA,"","",46
"8/24/2011","anao n",2,"47.3","NEOP","9","",NA,"","",46
"8/24/2011","anao n",2,"47.3","NEOP","0.5","",NA,"","",46
"8/24/2011","anao n",2,"43.8","NEOP","0.8","",NA,"","",46
"8/24/2011","anao n",2,"42.1","NEOP","1.3","",NA,"","",46
"8/24/2011","anao n",2,"40.6","NEOP","1","",NA,"","",46
"8/24/2011","anao n",2,"22.4","NEOP","1","",NA,"","",46
"8/24/2011","anao n",2,"21.1","NEOP","1.8","",NA,"","",46
"8/24/2011","anao n",2,"20.9","NEOP","7.5","",NA,"","",46
"8/24/2011","anao n",2,"20.6","NEOP","0.4","",NA,"","",46
"8/24/2011","anao n",2,"20.6","NEOP","1.8","",NA,"","",46
"8/24/2011","anao n",2,"20.3","NEOP","1.3","",NA,"","",46
"8/24/2011","anao n",2,"19.7","NEOP","1.1","",NA,"","",46
"8/24/2011","anao n",2,"19.1","NEOP","0.5","",NA,"","",46
"8/24/2011","anao n",2,"18.7","NEOP","0.5","",NA,"","",46
"8/24/2011","anao n",2,"17.8","NEOP","0.5","",NA,"","",46
"8/24/2011","anao n",2,"17.6","NEOP","1.5","",NA,"","",46
"8/24/2011","anao n",2,"17.6","NEOP","0.3","",NA,"","",46
"8/24/2011","anao n",2,"17.3","NEOP","1.2","",NA,"","",46
"8/24/2011","anao n",2,"17.3","NEOP","1","",NA,"","",46
"8/24/2011","anao n",2,"16.8","NEOP","0.6","",NA,"","",46
"8/24/2011","anao n",2,"16.4","NEOP","1.7","",NA,"","",46
"8/24/2011","anao n",2,"3.3","NEOP","1","",NA,"","",46
"7/27/2011","anao s",1,"43","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"39.2","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"38.3","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"36.5","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"36.3","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"36.1","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"33.8","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"32","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"31.6","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"31.2","NEOP","","",1,"","",177
"7/27/2011","anao s",1,"21.9","NEOP","","",1,"","",177
